task,run,t,fence,retiring,bad_spec,fe_bound,be_bound,fetch_lat,fetch_bw,mem_bound,core_bound,heavy_ops,br_mispred
sympy,run_5,120.124056321,harness,36.03,6.34,13.41,41.42,4.0,9.42,34.52,6.89,1.18,5.16
sympy,run_5,120.124056321,tool,24.79,17.58,34.16,24.33,18.64,15.52,15.17,9.16,2.64,16.97
sympy,run_5,130.133785747,harness,38.74,6.43,14.49,39.8,4.03,10.47,32.13,7.67,1.18,4.8
sympy,run_5,130.133785747,tool,24.75,17.59,34.07,24.56,18.54,15.53,15.29,9.26,2.63,16.98
sympy,run_5,140.143788162,harness,38.32,6.38,14.44,42.52,4.02,10.42,35.28,7.24,1.57,4.8
sympy,run_5,140.143788162,tool,25.0,17.96,33.89,24.48,18.2,15.69,15.19,9.3,2.61,17.34
sympy,run_5,150.153790421,harness,35.79,6.34,14.19,37.7,4.0,10.2,32.46,5.24,1.57,4.78
sympy,run_5,150.153790421,tool,24.76,17.4,33.97,24.48,18.45,15.52,15.43,9.05,2.63,16.82
sympy,run_5,160.163790144,harness,33.52,6.47,14.32,49.7,4.13,10.2,42.78,6.91,1.57,4.91
sympy,run_5,160.163790144,tool,24.74,17.88,33.92,24.35,18.37,15.55,15.17,9.18,2.62,17.27
sympy,run_5,170.174195775,harness,41.55,6.84,15.84,37.52,4.86,10.98,30.42,7.1,1.95,5.29
sympy,run_5,170.174195775,tool,24.94,17.36,33.31,25.17,17.87,15.44,15.83,9.35,2.62,16.79
sympy,run_5,180.183790578,harness,36.19,6.78,15.4,44.45,4.82,10.58,38.63,5.82,1.95,5.22
sympy,run_5,180.183790578,tool,24.96,17.66,33.92,24.27,18.49,15.43,15.24,9.03,2.67,17.08
sympy,run_5,190.194142738,harness,39.94,6.8,14.43,39.36,4.06,10.38,32.43,6.93,1.58,5.24
sympy,run_5,190.194142738,tool,25.22,17.46,33.51,24.68,17.95,15.56,15.51,9.16,2.62,16.88
sympy,run_5,200.203792334,harness,38.62,6.46,16.03,41.83,4.09,11.94,34.03,7.8,1.57,4.88
sympy,run_5,200.203792334,tool,24.56,17.74,33.46,25.01,17.81,15.65,15.74,9.27,2.57,17.13
sympy,run_5,210.213790794,harness,40.89,7.22,15.72,40.43,5.67,10.05,32.38,8.06,2.33,4.93
sympy,run_5,210.213790794,tool,25.38,17.46,33.48,24.42,18.16,15.31,15.24,9.18,2.66,16.93
sympy,run_5,220.223797802,harness,33.96,7.1,14.76,42.14,5.53,9.23,36.71,5.43,2.35,4.76
sympy,run_5,220.223797802,tool,24.43,17.67,33.63,25.0,18.03,15.6,15.74,9.26,2.59,17.06
sympy,run_5,230.23385716,harness,39.29,6.78,15.14,40.8,4.37,10.78,32.21,8.59,1.97,4.76
sympy,run_5,230.23385716,tool,24.54,17.93,33.69,24.43,18.02,15.68,15.24,9.18,2.6,17.28
sympy,run_5,240.244788208,harness,39.92,6.46,15.62,39.26,5.23,10.38,30.62,8.64,1.95,4.88
sympy,run_5,240.244788208,tool,25.07,17.53,33.61,23.94,17.97,15.64,14.99,8.95,2.59,16.89
sympy,run_5,250.25511122,harness,37.99,6.35,14.14,40.8,3.98,10.16,33.24,7.56,1.57,5.16
sympy,run_5,250.25511122,tool,24.36,17.33,34.05,23.79,18.59,15.46,15.58,8.21,2.62,16.7
sympy,run_5,260.264794837,harness,40.71,6.33,16.63,38.39,4.67,11.97,30.81,7.58,1.57,5.1
sympy,run_5,260.264794837,tool,24.88,18.0,34.06,23.92,18.41,15.65,14.85,9.07,2.62,17.36
sympy,run_5,266.31787087,harness,35.9,6.8,12.96,45.63,4.09,8.87,37.84,7.79,1.96,4.41
sympy,run_5,266.31787087,tool,23.72,18.6,33.81,24.74,18.08,15.74,15.77,8.97,2.62,17.89
sympy,run_6,10.009813174,harness,25.43,18.89,38.78,17.34,26.3,12.48,11.56,5.78,1.57,18.12
sympy,run_6,10.009813174,tool,31.14,17.4,31.21,20.78,16.15,15.07,12.58,8.2,2.47,16.64
sympy,run_6,20.01981198,harness,37.79,11.63,19.91,30.59,10.88,9.03,24.54,6.04,1.14,10.27
sympy,run_6,20.01981198,tool,28.28,20.02,34.73,18.33,18.87,15.86,10.41,7.92,2.44,19.41
sympy,run_6,30.029817499,harness,42.4,10.29,16.77,31.15,8.54,8.23,25.43,5.72,1.17,9.29
sympy,run_6,30.029817499,tool,27.72,20.04,33.14,23.71,17.7,15.44,14.71,9.0,2.46,19.43
sympy,run_6,40.039865809,harness,40.26,10.34,13.94,34.04,8.81,5.14,27.33,6.7,0.99,9.83
sympy,run_6,40.039865809,tool,26.26,18.45,32.43,24.63,16.98,15.45,14.97,9.66,2.64,17.8
sympy,run_6,50.043503169,harness,41.03,8.24,14.86,35.96,5.23,9.63,28.87,7.08,1.32,6.88
sympy,run_6,50.043503169,tool,26.01,18.52,32.69,24.75,17.19,15.5,15.29,9.45,2.64,17.88
sympy,run_6,60.053875282,harness,38.6,8.48,13.77,40.93,4.79,8.97,33.67,7.25,1.31,6.52
sympy,run_6,60.053875282,tool,26.43,18.4,32.88,23.64,17.38,15.5,13.87,9.77,2.63,17.75
sympy,run_6,70.063815431,harness,40.44,7.8,13.36,35.55,4.29,9.06,29.45,6.1,1.22,5.84
sympy,run_6,70.063815431,tool,26.51,18.51,33.12,23.09,17.6,15.52,14.26,8.83,2.62,17.85
sympy,run_6,80.073814168,harness,40.65,7.64,13.64,38.38,4.1,9.54,31.63,6.75,1.19,5.63
sympy,run_6,80.073814168,tool,26.28,18.41,33.49,23.67,17.96,15.53,14.24,9.42,2.65,17.72
sympy,run_6,90.083817311,harness,37.64,7.56,13.48,42.76,4.04,9.44,36.98,5.78,1.19,5.6
sympy,run_6,90.083817311,tool,26.38,18.46,33.31,23.55,17.78,15.53,14.21,9.35,2.63,17.78
sympy,run_6,100.094184485,harness,32.78,7.85,13.85,43.83,4.34,9.51,38.24,5.58,1.23,5.89
sympy,run_6,100.094184485,tool,26.01,18.44,33.22,24.26,17.71,15.51,14.9,9.36,2.67,17.79
sympy,run_6,110.104816386,harness,39.87,7.56,14.82,39.39,4.08,10.74,32.09,7.3,1.22,5.23
sympy,run_6,110.104816386,tool,26.3,18.46,33.45,23.59,17.92,15.53,14.24,9.35,2.64,17.79
sympy,run_6,120.115137486,harness,40.36,7.18,14.55,39.25,4.08,10.47,31.91,7.34,1.58,5.24
sympy,run_6,120.115137486,tool,26.4,18.33,33.11,23.87,17.59,15.52,14.43,9.44,2.63,17.66
sympy,run_6,130.124839673,harness,38.64,7.2,13.62,41.85,4.06,9.56,34.58,7.27,1.6,5.21
sympy,run_6,130.124839673,tool,26.31,18.37,33.23,23.77,17.71,15.52,14.36,9.41,2.64,17.69
sympy,run_6,140.134812113,harness,36.93,7.18,13.87,45.46,4.11,9.76,38.19,7.27,1.58,5.2
sympy,run_6,140.134812113,tool,26.76,18.5,33.05,23.47,17.54,15.5,14.18,9.29,2.61,17.83
sympy,run_6,150.144815611,harness,39.03,6.71,14.22,39.6,4.38,9.85,32.84,6.75,1.58,5.12
sympy,run_6,150.144815611,tool,26.1,18.38,33.31,23.76,17.82,15.49,14.42,9.34,2.68,17.72
sympy,run_6,160.155169865,harness,38.07,6.34,14.39,41.59,3.97,10.42,33.51,8.08,1.19,4.77
sympy,run_6,160.155169865,tool,27.12,18.12,32.8,23.5,17.37,15.43,14.2,9.3,2.62,17.42
sympy,run_6,170.164815737,harness,39.01,6.76,14.05,39.8,4.44,9.61,32.17,7.63,1.97,5.21
sympy,run_6,170.164815737,tool,26.67,18.33,33.16,23.62,17.66,15.5,14.18,9.44,2.62,17.63
sympy,run_6,180.176167305,harness,39.16,6.37,14.59,38.82,4.02,10.57,30.74,8.09,1.96,4.77
sympy,run_6,180.176167305,tool,25.73,18.29,33.31,24.07,17.79,15.52,14.57,9.5,2.69,17.62
sympy,run_6,190.185851609,harness,36.34,6.42,14.62,44.94,4.06,10.55,38.39,6.55,1.97,4.82
sympy,run_6,190.185851609,tool,26.48,18.39,32.69,23.79,17.2,15.5,14.47,9.31,2.62,17.75
sympy,run_6,200.199812231,harness,39.22,6.32,14.3,40.7,4.31,9.99,32.08,8.62,1.18,5.11
sympy,run_6,200.199812231,tool,25.87,18.3,33.36,24.02,17.84,15.52,14.5,9.51,2.68,17.62
sympy,run_6,210.209817185,harness,39.89,5.99,15.3,40.23,4.73,10.58,32.38,7.84,2.32,4.78
sympy,run_6,210.209817185,tool,26.42,18.51,33.23,23.63,17.7,15.53,14.26,9.37,2.62,17.84
sympy,run_6,220.219819214,harness,40.44,6.74,14.84,37.49,4.35,10.49,29.88,7.6,1.61,4.36
sympy,run_6,220.219819214,tool,26.59,18.43,33.39,23.44,17.89,15.5,14.12,9.32,2.64,17.73
sympy,run_6,230.229816054,harness,39.75,5.94,14.66,38.9,3.96,10.7,31.53,7.37,1.18,3.97
sympy,run_6,230.229816054,tool,26.77,18.26,33.19,23.45,17.73,15.46,14.16,9.3,2.64,17.56
sympy,run_6,240.239811726,harness,39.71,6.75,14.69,37.95,3.93,10.76,31.73,6.21,1.2,4.73
sympy,run_6,240.239811726,tool,25.89,18.62,33.55,23.74,17.97,15.58,14.45,9.29,2.65,17.99
sympy,run_6,250.249821509,harness,40.67,6.33,15.31,38.32,4.34,10.97,29.59,8.73,1.98,4.35
sympy,run_6,250.249821509,tool,26.58,18.38,33.15,23.59,17.65,15.5,14.23,9.36,2.63,17.69
sympy,run_6,260.260176749,harness,39.55,6.72,14.77,40.02,3.96,10.8,32.32,7.69,1.58,4.75
sympy,run_6,260.260176749,tool,26.86,18.32,33.08,23.43,17.61,15.47,14.18,9.25,2.63,17.63
sympy,run_6,267.241009387,harness,36.39,6.02,14.36,45.26,4.01,10.35,37.12,8.14,0.8,4.4
sympy,run_6,267.241009387,tool,23.07,18.16,34.08,26.0,18.23,15.85,16.34,9.66,2.74,17.61
sympy,run_7,10.010020477,harness,25.26,18.9,39.04,17.25,26.71,12.34,11.5,5.75,1.03,17.93
sympy,run_7,10.010020477,tool,29.94,18.0,31.76,20.08,16.58,15.19,12.19,7.89,2.61,16.97
sympy,run_7,20.020150706,harness,36.76,11.73,20.73,30.46,11.14,9.59,24.69,5.77,0.97,10.44
sympy,run_7,20.020150706,tool,27.6,19.2,34.16,19.01,18.65,15.51,10.95,8.06,2.69,18.31
sympy,run_7,30.030147975,harness,41.52,10.05,17.31,32.38,8.06,9.25,25.97,6.4,0.88,9.41
sympy,run_7,30.030147975,tool,26.11,19.13,32.69,22.79,17.06,15.63,14.03,8.76,2.72,18.37
sympy,run_7,40.040147788,harness,40.54,9.55,15.76,34.84,8.0,7.75,27.68,7.16,0.89,9.04
sympy,run_7,40.040147788,tool,25.85,18.01,31.23,25.79,15.8,15.43,16.2,9.59,2.66,17.29
sympy,run_7,50.050152058,harness,38.77,9.36,15.87,38.06,8.32,7.54,31.48,6.58,0.84,9.08
sympy,run_7,50.050152058,tool,26.54,17.76,31.74,24.17,16.23,15.51,14.75,9.43,2.69,17.02
sympy,run_7,60.060488939,harness,37.8,9.55,16.44,41.29,8.46,7.98,34.61,6.68,0.84,9.23
sympy,run_7,60.060488939,tool,26.2,17.72,32.31,23.5,16.61,15.7,14.55,8.95,2.72,17.0
sympy,run_7,70.070158786,harness,40.41,7.26,14.38,38.24,4.5,9.89,30.21,8.03,1.2,5.64
sympy,run_7,70.070158786,tool,26.71,17.76,32.05,23.37,16.52,15.53,14.33,9.04,2.72,17.0
sympy,run_7,80.080544708,harness,38.86,7.18,13.63,42.0,4.44,9.2,37.08,4.92,1.18,5.6
sympy,run_7,80.080544708,tool,26.78,17.58,32.02,23.62,16.49,15.53,14.49,9.13,2.72,16.81
sympy,run_7,90.090151153,harness,39.83,7.16,12.87,40.15,4.03,8.83,31.73,8.42,1.18,5.57
sympy,run_7,90.090151153,tool,26.69,17.6,32.05,23.35,16.52,15.53,14.47,8.88,2.73,16.84
sympy,run_7,100.100161722,harness,40.11,6.87,14.25,39.04,4.1,10.15,31.26,7.77,1.18,4.93
sympy,run_7,100.100161722,tool,26.82,17.74,31.96,23.41,16.42,15.54,14.36,9.05,2.71,16.99
sympy,run_7,110.111384194,harness,35.74,6.8,14.07,42.21,4.05,10.01,37.6,4.61,1.18,4.83
sympy,run_7,110.111384194,tool,26.99,17.58,32.1,23.3,16.55,15.55,14.22,9.08,2.73,16.82
sympy,run_7,120.121821795,harness,34.18,6.95,14.07,45.83,4.2,9.88,40.83,5.0,1.18,4.98
sympy,run_7,120.121821795,tool,26.55,17.71,32.14,23.63,16.58,15.57,14.46,9.17,2.75,16.99
sympy,run_7,130.132152811,harness,38.66,6.6,15.22,39.45,4.22,11.0,32.68,6.77,1.56,5.0
sympy,run_7,130.132152811,tool,26.71,17.6,31.9,23.73,16.39,15.51,14.65,9.09,2.7,16.85
sympy,run_7,140.142149071,harness,37.62,6.34,14.02,42.03,3.96,10.06,33.61,8.43,1.19,4.77
sympy,run_7,140.142149071,tool,26.41,17.71,32.63,23.3,16.99,15.64,14.04,9.26,2.79,16.98
sympy,run_7,150.152150449,harness,35.55,6.42,13.89,41.83,4.05,9.84,35.88,5.96,1.18,4.83
sympy,run_7,150.152150449,tool,26.08,17.82,32.5,23.55,16.89,15.61,14.31,9.24,2.75,17.09
sympy,run_7,160.162152334,harness,35.54,6.53,14.02,49.39,4.15,9.86,43.95,5.43,1.18,4.94
sympy,run_7,160.162152334,tool,26.73,17.66,32.11,23.49,16.53,15.58,14.35,9.13,2.73,16.92
sympy,run_7,170.172160543,harness,40.43,6.45,14.19,39.64,3.73,10.46,31.16,8.48,1.18,4.87
sympy,run_7,170.172160543,tool,26.85,17.7,31.94,23.48,16.4,15.54,14.43,9.05,2.71,16.96
sympy,run_7,180.1821557,harness,34.2,6.32,13.19,45.06,3.58,9.62,39.71,5.34,1.18,4.75
sympy,run_7,180.1821557,tool,26.76,17.49,32.33,23.36,16.73,15.6,14.19,9.17,2.78,16.81
sympy,run_7,190.192614137,harness,38.87,6.07,14.88,39.13,4.77,10.11,31.66,7.47,1.97,4.79
sympy,run_7,190.192614137,tool,26.35,17.71,32.11,23.79,16.57,15.54,14.64,9.15,2.72,16.98
sympy,run_7,200.20306093,harness,38.85,6.41,14.3,40.38,4.01,10.3,33.42,6.96,1.19,4.8
sympy,run_7,200.20306093,tool,26.53,17.78,31.85,23.82,16.36,15.49,14.74,9.07,2.71,17.06
sympy,run_7,210.213156125,harness,40.01,6.44,15.39,39.19,4.84,10.55,31.53,7.66,2.33,4.84
sympy,run_7,210.213156125,tool,26.26,17.65,32.03,23.95,16.43,15.59,14.7,9.25,2.71,16.94
sympy,run_7,220.223823918,harness,39.03,6.04,15.05,40.25,4.07,10.98,32.92,7.33,1.58,4.5
sympy,run_7,220.223823918,tool,27.03,17.63,31.93,23.41,16.51,15.42,14.5,8.91,2.72,16.87
sympy,run_7,230.23415256,harness,40.16,6.77,16.04,36.77,4.78,11.27,29.19,7.58,1.95,4.78
sympy,run_7,230.23415256,tool,26.15,17.58,31.96,24.19,16.39,15.57,14.92,9.27,2.73,16.91
sympy,run_7,240.245151539,harness,38.55,6.32,14.8,41.57,4.34,10.46,32.65,8.93,0.79,4.75
sympy,run_7,240.245151539,tool,26.67,17.64,32.07,23.51,16.53,15.54,14.39,9.12,2.72,16.87
sympy,run_7,250.255153562,harness,35.56,6.35,14.59,46.48,4.38,10.21,38.32,8.16,0.79,4.78
sympy,run_7,250.255153562,tool,23.77,17.74,32.58,26.03,16.78,15.8,16.16,9.88,2.82,17.32
sympy,run_7,260.266161948,harness,39.14,6.33,16.1,41.52,4.35,11.75,32.37,9.15,1.18,4.74
sympy,run_7,260.266161948,tool,24.69,18.13,32.88,24.59,16.18,16.7,15.55,9.04,2.79,17.48
sympy,run_7,266.66556359,harness,35.85,6.64,14.19,44.78,4.61,9.57,36.29,8.49,1.61,4.61
sympy,run_7,266.66556359,tool,23.25,18.81,34.24,24.39,17.61,16.62,14.45,9.93,2.77,17.07
sympy,run_8,10.00997726,harness,26.43,19.34,38.85,17.32,26.12,12.73,11.75,5.57,1.09,17.98
sympy,run_8,10.00997726,tool,30.67,17.98,32.0,20.33,16.05,15.96,11.89,8.44,2.66,17.29
sympy,run_8,20.020354049,harness,37.03,11.34,20.86,30.49,10.04,10.82,25.0,5.49,1.03,10.09
sympy,run_8,20.020354049,tool,27.46,19.46,35.61,18.23,19.7,15.91,10.03,8.2,2.51,18.87
sympy,run_8,30.029973841,harness,42.51,10.2,16.18,31.82,8.46,7.72,24.95,6.88,1.04,9.01
sympy,run_8,30.029973841,tool,26.88,19.67,35.08,24.07,19.18,15.9,13.19,10.88,2.51,19.15
sympy,run_8,40.039971637,harness,41.29,9.49,13.77,32.22,8.07,5.7,27.56,4.66,1.4,8.36
sympy,run_8,40.039971637,tool,25.61,18.48,32.19,25.76,16.57,15.62,16.09,9.67,2.68,17.95
sympy,run_8,50.049974133,harness,38.94,9.42,14.32,37.63,8.27,6.06,30.71,6.92,1.33,8.39
sympy,run_8,50.049974133,tool,26.21,18.15,32.77,24.43,17.12,15.65,14.37,10.06,2.7,17.6
sympy,run_8,60.059977526,harness,37.22,9.24,14.39,44.04,8.26,6.13,38.58,5.45,1.26,8.32
sympy,run_8,60.059977526,tool,23.47,18.29,33.2,25.25,17.7,15.5,15.77,9.48,2.69,17.71
sympy,run_8,70.069972515,harness,33.63,9.25,14.39,49.69,8.25,6.14,42.03,7.65,1.26,8.32
sympy,run_8,70.069972515,tool,23.45,18.24,33.46,26.08,17.99,15.47,15.46,10.62,2.69,17.68
sympy,run_8,80.079974767,harness,35.39,9.2,14.22,48.43,8.25,5.97,42.46,5.97,1.24,8.3
sympy,run_8,80.079974767,tool,23.38,18.24,33.48,25.03,18.05,15.43,15.41,9.62,2.71,17.68
sympy,run_8,90.089986067,harness,38.17,7.3,13.66,39.88,4.12,9.54,33.41,6.47,0.86,5.7
sympy,run_8,90.089986067,tool,23.36,18.33,33.45,25.05,18.01,15.43,15.56,9.5,2.69,17.78
sympy,run_8,100.099973376,harness,39.66,7.19,13.92,38.07,4.43,9.49,31.29,6.78,1.61,5.6
sympy,run_8,100.099973376,tool,23.54,18.27,33.7,25.75,18.2,15.5,15.77,9.99,2.68,17.72
sympy,run_8,110.109971875,harness,39.2,6.51,13.47,41.27,4.07,9.4,34.07,7.2,1.21,5.23
sympy,run_8,110.109971875,tool,23.47,18.39,33.38,25.54,17.88,15.5,15.54,10.01,2.68,17.82
sympy,run_8,120.11997453,harness,39.96,7.14,13.09,40.68,4.39,8.71,32.31,8.37,1.6,5.55
sympy,run_8,120.11997453,tool,23.44,18.4,33.8,25.19,18.33,15.46,15.25,9.94,2.67,17.86
sympy,run_8,130.129973206,harness,34.84,7.16,12.65,44.78,4.4,8.25,36.61,8.17,1.58,5.57
sympy,run_8,130.129973206,tool,22.97,17.54,33.09,26.73,17.85,15.24,16.54,10.19,2.73,16.95
sympy,run_8,140.139974148,harness,34.49,7.13,12.48,54.55,4.38,8.1,45.18,9.37,1.58,5.55
sympy,run_8,140.139974148,tool,23.05,17.71,33.12,26.68,17.86,15.26,16.45,10.23,2.73,17.1
sympy,run_8,150.149974192,harness,36.08,7.17,12.65,53.58,4.41,8.24,46.12,7.46,1.59,5.57
sympy,run_8,150.149974192,tool,23.27,17.89,33.59,25.68,18.25,15.35,15.62,10.06,2.75,17.28
sympy,run_8,160.159979265,harness,39.27,6.81,13.91,42.02,4.39,9.51,34.37,7.66,1.58,5.56
sympy,run_8,160.159979265,tool,23.21,17.85,33.05,26.23,17.67,15.38,16.14,10.1,2.75,17.23
sympy,run_8,170.169971676,harness,40.0,6.83,14.49,38.18,4.82,9.67,30.47,7.72,1.97,5.19
sympy,run_8,170.169971676,tool,23.18,17.64,33.1,26.47,17.67,15.44,16.5,9.97,2.81,17.06
sympy,run_8,180.180301875,harness,33.81,6.77,14.18,44.7,4.78,9.4,38.17,6.53,1.97,5.18
sympy,run_8,180.180301875,tool,23.26,17.35,32.91,27.38,17.64,15.26,16.83,10.55,2.84,16.7
sympy,run_8,190.190647097,harness,39.67,7.13,14.68,40.23,4.37,10.31,32.73,7.49,1.58,5.15
sympy,run_8,190.190647097,tool,23.47,17.32,33.17,26.72,17.78,15.39,16.42,10.3,2.85,16.76
sympy,run_8,200.200982315,harness,37.12,6.46,14.1,42.58,4.09,10.01,35.01,7.57,1.21,4.9
sympy,run_8,200.200982315,tool,23.5,17.27,33.42,27.34,18.09,15.33,16.42,10.92,2.86,16.65
sympy,run_8,210.210977129,harness,39.9,6.32,16.01,40.29,4.75,11.26,32.17,8.12,2.35,4.77
sympy,run_8,210.210977129,tool,23.37,17.57,33.32,26.64,17.84,15.48,16.19,10.45,2.84,16.95
sympy,run_8,220.220978831,harness,41.63,6.72,15.81,37.51,4.76,11.05,29.38,8.14,1.96,5.53
sympy,run_8,220.220978831,tool,23.4,17.78,33.11,26.43,17.72,15.39,16.18,10.25,2.84,16.97
sympy,run_8,230.230974221,harness,39.19,6.02,14.35,39.91,3.99,10.36,30.81,9.11,0.81,4.79
sympy,run_8,230.230974221,tool,23.41,17.42,33.23,25.95,17.86,15.38,15.93,10.02,2.85,16.75
sympy,run_8,240.241369683,harness,37.8,6.77,14.02,40.89,4.0,10.02,32.52,8.37,1.58,4.79
sympy,run_8,240.241369683,tool,23.39,17.35,32.84,27.08,17.46,15.38,16.74,10.33,2.85,16.72
sympy,run_8,250.251832239,harness,40.13,6.0,16.3,38.7,3.64,12.66,31.82,6.88,1.2,4.4
sympy,run_8,250.251832239,tool,23.35,17.58,33.54,26.31,18.21,15.33,16.02,10.29,2.84,16.94
sympy,run_8,260.261973592,harness,40.8,6.79,14.07,38.6,4.4,9.67,30.84,7.77,1.23,5.21
sympy,run_8,260.261973592,tool,23.24,17.28,32.53,27.6,17.24,15.29,16.79,10.8,2.87,16.66
sympy,run_8,267.60445477,harness,35.39,6.82,13.98,43.76,4.06,9.93,35.6,8.16,1.21,4.5
sympy,run_8,267.60445477,tool,22.43,17.35,32.91,27.09,17.97,14.94,17.12,9.97,2.99,16.81
